x,y,z[0],z[1],z[2],z[3],z[4],z[5],z[6],z[7],z[8],z[9],z[10]
,2014-07-14,3.89,4.16,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-15,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-16,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-17,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-18,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-21,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-22,3.89,4.16,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-23,3.89,4.16,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-24,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-25,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-28,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-29,3.89,4.165,4.365,4.56,4.76,4.965,5.18,5.405,5.635,5.875,None
,2014-07-30,3.89,4.165,4.365,4.56,4.75,4.955,5.1625,5.385,5.61,5.875,None
,2014-07-31,3.89,4.165,4.365,4.545,4.74,4.94,5.155,5.38,5.595,5.85,None
,2014-08-01,3.8825,4.1425,4.35,4.52,4.715,4.925,5.115,5.34,5.565,5.825,None
,2014-08-04,3.8825,4.1425,4.35,4.535,4.72,4.91,5.125,5.32,5.56,5.788,None
,2014-08-05,3.88,4.14,4.345,4.505,4.675,4.9075,5.15,5.35,5.575,5.8,None
,2014-08-06,3.8925,4.1475,4.355,4.525,4.7,4.925,5.175,5.375,5.6,5.825,None
,2014-08-07,3.8925,4.1475,4.355,4.525,4.7,4.925,5.175,5.375,5.6,5.825,None
,2014-08-08,3.8925,4.1475,4.355,4.525,4.7,4.925,5.175,5.375,5.6,5.825,None
,2014-08-11,3.8925,4.1475,4.355,4.525,4.7,4.9125,5.175,5.375,5.6,5.825,None
,2014-08-12,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-13,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-14,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-15,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-18,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-19,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-20,3.8925,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-21,3.9,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-22,3.9,4.1475,4.355,4.525,4.7,4.9625,5.175,5.375,5.6,5.825,None
,2014-08-25,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-08-26,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-08-27,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-08-28,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-08-29,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-09-01,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-09-02,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-09-03,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-09-04,3.905,4.1475,4.355,4.55,4.75,4.9625,5.1875,5.4375,5.625,5.915,None
,2014-09-05,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-08,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-09,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-10,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-11,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-12,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-15,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-16,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-17,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-18,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-19,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-22,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-23,3.905,4.1475,4.355,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-24,3.91,4.155,4.3575,4.55,4.75,4.9625,5.15,5.4,5.625,5.9,None
,2014-09-25,3.9075,4.1475,4.355,4.55,4.75,4.9625,5.15,5.375,5.625,5.875,None
,2014-09-26,3.9075,4.14,4.345,4.55,4.75,4.9625,5.15,5.375,5.625,5.875,None
,2014-09-29,3.9075,4.14,4.345,4.55,4.75,4.9625,5.15,5.375,5.625,5.875,None
,2014-09-30,3.9075,4.14,4.345,4.55,4.75,4.9625,5.15,5.375,5.625,5.875,None
,2014-10-01,3.9075,4.14,4.345,4.55,4.75,4.9625,5.15,5.375,5.625,5.875,None
,2014-10-02,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-03,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-06,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-07,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-08,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-09,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-10,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-13,3.9075,4.14,4.345,4.5,4.7,4.9125,5.075,5.325,5.575,5.875,None
,2014-10-14,3.9075,4.14,4.345,4.5,4.65,4.9125,5.075,5.325,5.55,5.875,None
,2014-10-15,3.9075,4.14,4.345,4.45,4.65,4.75,4.975,5.1,5.5,5.75,None
,2014-10-16,3.9075,4.14,4.345,4.5,4.65,4.8875,5.0625,5.225,5.5,5.875,None
,2014-10-17,3.9075,4.14,4.345,4.5,4.65,4.8875,5.0625,5.225,5.5,5.875,None
,2014-10-20,3.9075,4.14,4.345,4.5,4.65,4.8875,5.0625,5.225,5.5,5.875,None
,2014-10-21,3.9075,4.14,4.345,4.5,4.65,4.8875,5.0625,5.225,5.5,5.875,None
,2014-10-22,3.9075,4.14,4.345,4.5,4.65,4.8875,5.0625,5.225,5.5,5.875,None
,2014-10-23,3.9075,4.1325,4.3375,4.575,4.725,4.9,5.1,5.3,5.5,5.7,None
,2014-10-24,3.9075,4.1325,4.3375,4.575,4.725,4.9,5.1,5.3,5.5,5.7,None
,2014-10-27,3.9075,4.14,4.3375,4.5,4.65,4.8,5,5.2,5.4,5.8,None
,2014-10-28,3.9075,4.14,4.3375,4.5,4.65,4.8,5,5.2,5.4,5.8,None
,2014-10-29,3.9075,4.14,4.3375,4.5,4.65,4.8,5,5.2,5.4,5.8,None
,2014-10-30,3.9075,4.14,4.3375,4.5,4.65,4.8,5,5.2,5.4,5.8,None
,2014-10-31,3.915,4.1552,4.355,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-03,3.915,4.155,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-04,3.915,4.155,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-05,3.915,4.155,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-06,3.915,4.15,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-07,3.915,4.15,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-10,3.915,4.15,4.3375,4.5125,4.7,4.9,5.05,5.225,5.425,5.625,None
,2014-11-11,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-12,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-13,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-14,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-17,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-18,3.915,4.155,4.3425,4.5125,4.7,4.8875,5.0375,5.225,5.425,5.625,None
,2014-11-19,3.915,4.1675,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-20,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-21,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-24,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-25,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-26,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-27,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-11-28,3.915,4.1625,4.3525,4.5,4.6625,4.865,5.0375,5.225,5.425,5.625,None
,2014-12-01,3.915,4.1625,4.3525,4.5,4.6625,4.815,5.0125,5.1875,5.425,5.625,None
,2014-12-02,3.915,4.1625,4.3525,4.5,4.6625,4.815,5.0125,5.1875,5.425,5.625,None
,2014-12-03,3.915,4.1625,4.3525,4.5,4.63,4.8175,5.025,5.2,5.425,5.625,None
,2014-12-04,3.92,4.1625,4.355,4.5,4.63,4.83,5.025,5.2,5.425,5.625,None
,2014-12-05,3.92,4.165,4.355,4.5,4.65,4.85,5.0375,5.225,5.45,5.65,None
,2014-12-08,3.92,4.165,4.36,4.5,4.65,4.85,5.0375,5.225,5.45,5.65,None
,2014-12-09,3.92,4.17,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-10,3.92,4.17,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-11,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-12,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-15,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-16,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-17,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-18,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-19,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-22,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-23,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-24,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-25,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-26,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-29,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-30,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2014-12-31,3.92,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None
,2015-01-01,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None,None
,2015-01-02,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None,None
,2015-01-05,4.18,4.365,4.5,4.625,4.8,5,5.1875,5.35,5.55,None,None
,2015-01-06,4.18,4.35,4.4925,4.625,4.8,5,5.1875,5.35,5.55,None,None
,2015-01-07,4.18,4.35,4.4925,4.625,4.8,5,5.1875,5.35,5.55,None,None
,2015-01-08,4.21,4.355,4.5375,4.65,4.8125,5.025,5.225,5.4,5.575,None,None
,2015-01-09,4.21,4.355,4.5375,4.65,4.8125,5.025,5.225,5.4,5.575,None,None
,2015-01-12,4.2225,4.425,4.525,4.65,4.8125,5.025,5.225,5.4,5.575,None,None
,2015-01-13,4.2225,4.425,4.525,4.65,4.8125,5.025,5.225,5.4,5.575,None,None
,2015-01-14,4.2225,4.4,4.525,4.65,4.8125,5.025,5.2,5.375,5.575,None,None
,2015-01-15,4.2225,4.4,4.525,4.65,4.8125,5.025,5.2,5.375,5.575,None,None
,2015-01-16,4.2225,4.4,4.525,4.65,4.8125,5.025,5.2,5.375,5.575,None,None
,2015-01-19,4.2225,4.4,4.525,4.65,4.8125,5.025,5.2,5.375,5.575,None,None
,2015-01-20,4.2275,4.4,4.525,4.65,4.8125,5.025,5.2,5.375,5.575,None,None
,2015-01-21,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-22,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-23,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-26,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-27,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-28,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-29,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-01-30,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-02-02,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-02-03,4.2225,4.4,4.525,4.65,4.8125,5.0125,5.2,5.375,5.575,None,None
,2015-02-04,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-05,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-06,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-09,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-10,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-11,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-12,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-13,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-16,4.2275,4.4225,4.56,4.7,4.8425,5.0225,5.2075,5.397,5.592,None,None
,2015-02-17,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-18,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-19,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-20,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-23,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-24,4.2275,4.41,4.525,4.66,4.82,5,5.2,5.37,5.563,None,None
,2015-02-25,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-02-26,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-02-27,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-02,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-03,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-04,4.245,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-05,4.2425,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-06,4.2425,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-09,4.2425,4.45,4.5875,4.7,4.85,5.025,5.1825,5.375,5.575,None,None
,2015-03-10,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-11,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-12,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-13,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-16,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-17,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-18,4.24,4.43,4.565,4.685,4.825,4.985,5.16,5.35,5.54,None,None
,2015-03-19,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-20,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-23,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-24,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-25,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-26,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-27,4.25,4.4425,4.5625,4.7,4.8425,4.995,5.1825,5.378,5.55,None,None
,2015-03-30,4.25,4.465,4.58,4.695,4.8225,4.985,5.14,5.33,5.525,None,None
,2015-03-31,4.25,4.465,4.58,4.695,4.8225,4.985,5.14,5.33,5.525,None,None
,2015-04-01,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-02,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-03,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-06,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-07,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-08,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-09,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-10,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-13,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-14,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-15,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-16,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-17,4.25,4.465,4.58,4.6775,4.8125,4.985,5.14,5.325,5.513,None,None
,2015-04-20,4.27,4.505,4.62,4.7425,4.855,5,5.1525,5.392,5.475,None,None
,2015-04-21,4.28,4.505,4.62,4.7425,4.855,5,5.1525,5.392,5.475,None,None
,2015-04-22,4.28,4.505,4.62,4.7425,4.855,5,5.1525,5.392,5.475,None,None
,2015-04-23,4.285,4.51,4.6275,4.7375,4.8725,5,5.15,5.31,5.488,None,None
,2015-04-24,4.295,4.525,4.6375,4.75,4.8875,5,5.15,5.31,5.488,None,None
,2015-04-27,4.295,4.525,4.6375,4.75,4.8875,5,5.15,5.31,5.488,None,None
,2015-04-28,4.295,4.525,4.6375,4.75,4.8875,5,5.15,5.31,5.488,None,None
,2015-04-29,4.2975,4.525,4.645,4.75,4.8875,5.0125,5.1625,5.33,5.5,None,None
,2015-04-30,4.2975,4.525,4.64,4.7425,4.8625,5,5.15,5.325,5.5,None,None
,2015-05-01,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-04,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-05,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-06,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-07,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-08,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-11,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-12,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-13,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-14,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-15,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-18,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-19,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-20,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-21,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-22,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-25,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-26,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-27,4.3025,4.52,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-28,4.3025,4.535,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-05-29,4.3025,4.535,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-06-01,4.3025,4.535,4.645,4.75,4.875,5.0125,5.15,5.325,5.5,None,None
,2015-06-02,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-03,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-04,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-05,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-08,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-09,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-10,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-11,4.3025,4.56,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-12,4.3025,4.5475,4.645,4.75,4.95,5.0625,5.225,5.413,5.55,None,None
,2015-06-15,4.3025,4.535,4.645,4.75,4.95,5.05,5.2,5.375,5.525,None,None
,2015-06-16,4.3025,4.5275,4.645,4.75,4.95,5.05,5.2,5.375,5.525,None,None
,2015-06-17,4.3025,4.5275,4.645,4.75,4.95,5.05,5.2,5.375,5.525,None,None
,2015-06-18,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-19,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-22,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-23,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-24,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-25,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-26,4.305,4.535,4.66,4.77,4.89,5.02,5.125,5.225,5.4,None,None
,2015-06-29,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-06-30,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-01,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-02,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-03,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-06,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-07,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-08,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-09,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-10,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-13,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-14,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-15,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-16,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-17,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-20,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-21,4.305,4.525,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-22,4.305,4.52,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-23,4.305,4.51,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-24,4.305,4.51,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-27,4.3025,4.5,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-28,4.3025,4.5,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-29,4.3025,4.5,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
,2015-07-30,4.3025,4.5,4.6475,4.755,4.8875,5.01,5.1075,5.225,5.388,None,None
